PMERELG	clswrkr	GEDIV	A_ERNLWT	educ	marstat	sex	union	ERN_SRCE	ERN_VAL	WEWKRS	WEXP	WEMIND	WEIND	WEMOCG	POCCU2	occ	ind	PMHRUSLT	race	hispanic	age	disabled	HEFAMINC	PTFT	hrwage
1	1	5	9277.78	44	1	2	2	1	72000	1	1	7	10	9	23	2	7	40	1	1	43	2	16	2	34.625
1	1	5	12736.98	43	7	2	2	1	33000	1	1	8	12	17	40	5	8	40	1	2	35	2	9	2	15.875
1	1	5	12427.19	40	1	1	2	1	85000	1	1	11	17	22	51	10	11	40	1	2	62	2	15	2	40.875
1	1	5	13321.17	40	7	2	2	1	38000	1	1	5	7	16	39	4	8	40	1	1	31	2	15	2	13.98
1	4	5	13015.45	43	5	2	2	1	75000	1	1	10	16	10	25	2	10	40	2	2	35	2	15	2	38.9
1	1	5	12314.66	42	2	2	2	1	18000	2	7	10	16	10	25	2	10	16	1	2	55	2	14	1	40
1	1	5	0	43	1	2	0	1	30000	1	1	5	6	16	38	4	5	40	1	1	37	2	13	2	NA
1	1	5	0	36	5	2	0	1	27000	1	1	5	7	17	40	5	5	32	2	1	39	2	5	1	NA
1	1	5	0	39	1	2	0	1	25000	1	1	10	16	11	28	3	10	40	1	1	52	2	15	2	NA
1	1	5	0	41	1	2	0	1	15000	3	4	10	16	8	22	2	10	40	1	1	52	2	6	2	NA
1	1	5	0	40	7	1	0	1	25000	1	1	8	11	17	40	5	6	-4	2	2	21	2	5	1	NA
1	1	5	12964.48	39	1	1	0	1	27000	1	1	4	4	19	46	7	4	40	1	2	58	2	11	2	15
1	1	5	11923.89	40	1	1	2	1	30000	1	1	12	20	6	17	2	12	75	2	2	39	2	4	2	NA
1	1	5	0	40	1	2	0	1	22500	1	1	12	20	17	40	5	12	40	1	1	45	2	5	2	NA
1	1	5	0	39	6	2	0	1	6000	4	10	9	14	14	35	3	9	-4	1	1	55	2	2	1	NA
1	1	5	0	42	5	2	0	1	39000	2	7	12	20	11	28	3	12	32	1	1	41	2	8	1	NA
1	1	5	0	43	1	2	0	1	54000	1	1	10	15	5	15	2	10	-4	1	1	28	2	12	1	NA
1	1	5	0	41	5	1	0	1	13000	3	3	3	3	19	45	3	10	40	1	2	36	2	7	2	NA
1	1	5	0	38	1	1	0	1	25000	1	1	11	18	13	32	3	11	35	1	2	41	2	4	2	NA
1	1	5	0	41	1	2	0	1	10000	4	11	11	18	13	33	3	11	24	1	2	31	2	4	1	NA
1	1	5	12351.92	33	1	1	2	1	34000	1	1	12	20	6	17	2	12	60	1	2	60	2	12	2	10.9
1	1	5	13345.84	43	1	1	2	1	37000	3	5	7	10	3	8	2	4	40	1	2	34	2	15	2	25
1	1	5	13343.61	39	7	1	2	1	18720	1	1	12	20	20	48	8	12	40	1	2	38	2	13	2	10
1	1	5	12708.76	42	1	2	2	1	75000	1	1	5	7	17	40	5	5	50	1	2	63	2	12	2	28.84
1	1	5	13427.28	41	1	2	2	1	28000	1	1	12	20	15	37	3	12	35	1	1	27	2	16	2	15.371429
1	1	5	14703.39	43	1	2	2	1	125000	1	1	8	11	2	7	1	8	40	1	2	62	2	14	2	60.1
1	1	5	13786.41	43	5	2	2	1	44000	1	1	10	15	8	21	2	10	40	1	2	54	2	12	2	21.15
1	4	5	0	43	7	2	0	1	43000	1	1	10	15	8	21	2	10	40	2	2	28	2	12	2	NA
1	1	5	12552.21	39	1	1	2	1	29000	1	1	7	10	2	6	1	7	40	1	1	48	2	13	2	12
1	1	5	11851.66	42	1	1	2	1	92000	1	1	9	13	3	8	2	9	40	2	2	37	2	16	2	32.5
1	1	5	12862.87	43	1	1	2	1	90000	1	1	4	4	1	3	1	4	40	1	2	59	2	15	2	43.275
1	4	5	0	40	5	2	0	1	30000	1	1	13	21	17	40	5	13	40	1	2	34	2	14	2	NA
1	4	5	13333.99	45	7	1	0	1	21000	1	1	10	15	22	51	10	10	40	1	2	39	2	7	2	13.5
1	1	5	24087	44	1	1	2	1	39000	1	1	9	14	2	5	1	9	40	1	2	33	2	14	2	18.75
1	1	5	26432.86	38	1	1	2	1	80000	3	5	6	8	19	44	7	3	40	2	2	63	2	13	2	14
1	1	5	15288.06	39	7	2	2	1	25000	1	1	5	7	16	39	4	5	40	1	2	22	2	13	2	13
1	1	5	0	39	1	1	0	1	18202	1	1	5	7	16	39	10	5	39	1	2	23	2	7	2	NA
1	1	5	0	39	1	1	0	1	36000	1	1	5	6	16	39	4	5	40	6	2	54	2	13	2	NA
1	1	5	0	39	7	1	0	1	6500	4	9	11	17	17	40	5	11	20	2	2	18	2	9	1	NA
1	1	5	0	39	1	2	0	1	25000	1	1	10	16	17	40	5	10	40	2	2	33	2	10	2	NA
1	2	5	0	44	1	1	0	1	55000	1	1	13	21	1	2	1	13	40	2	2	52	2	14	2	NA
1	1	5	14263.41	39	1	2	2	1	35000	1	1	10	16	1	3	1	10	45	1	2	48	2	13	2	21.355556
1	1	5	14453.41	42	7	1	2	1	13000	1	1	11	18	13	32	3	11	40	1	2	27	2	6	2	8.5
1	4	5	17815.37	44	5	2	2	1	63600	1	1	10	15	8	21	2	10	40	2	2	58	2	13	2	41
1	2	5	12862.87	39	1	1	0	1	53000	1	1	6	8	17	40	5	6	80	1	2	57	2	14	2	8.9375
1	1	5	0	44	1	1	0	1	70000	1	1	8	11	21	49	9	8	40	4	2	37	2	13	2	NA
1	4	5	18022.46	42	7	1	0	1	50000	1	1	13	21	12	30	3	13	61	1	1	30	2	12	2	20
1	1	5	11840.87	40	1	2	2	1	12500	1	1	10	16	17	40	5	10	40	1	2	43	2	11	2	12
1	1	5	14098.96	43	1	2	2	1	42000	3	3	10	16	6	17	2	12	35	2	2	42	2	9	2	28.342857
1	1	5	15461.74	40	1	1	2	1	18000	1	1	5	6	21	49	9	5	30	1	1	42	2	11	1	11
1	3	5	12422.3	46	6	1	2	1	72000	3	3	10	15	8	20	2	10	50	1	2	49	2	14	2	37.9
1	1	5	0	43	6	2	0	1	35000	1	1	10	16	2	6	1	10	40	1	1	37	2	9	2	NA
1	4	5	0	43	1	2	0	1	38000	1	1	10	15	8	21	2	10	48	1	2	48	2	14	2	NA
1	1	5	0	42	7	2	0	0	0	5	13	15	23	24	53	4	5	20	1	1	28	2	2	1	NA
1	1	5	11819.93	39	7	1	2	1	25000	1	1	9	13	10	27	2	9	40	2	2	38	2	11	2	11
1	2	5	18058.98	36	7	1	2	1	38000	1	1	10	16	20	48	8	10	40	2	2	47	2	10	2	18.275
1	1	5	12872.64	39	1	1	2	1	49000	1	1	3	3	1	2	1	3	40	1	2	56	2	15	2	24.025
1	1	5	0	42	1	1	0	1	33000	1	1	9	13	4	12	2	9	40	1	1	56	2	8	2	NA
1	1	5	0	43	1	1	0	1	36000	1	1	10	16	10	25	2	10	40	4	2	31	2	15	2	NA
1	1	5	0	39	7	2	0	1	35000	1	1	5	7	16	38	4	5	-4	2	2	42	2	11	1	NA
1	1	6	8067.82	42	1	1	2	1	32000	1	1	5	7	20	48	8	5	40	1	2	56	2	9	2	17.25
1	1	6	7812.4	39	1	1	2	1	40000	1	1	6	8	22	51	10	6	-4	1	2	49	2	13	1	NA
1	1	6	6762.65	39	1	2	2	1	31000	1	1	4	4	17	40	5	4	40	1	2	37	2	12	2	10
1	1	6	7890.37	40	1	1	2	1	66000	1	1	5	7	16	38	4	5	40	1	2	57	2	12	2	18.5
1	1	6	7979.62	41	1	1	2	1	103500	1	1	3	3	1	2	1	3	60	1	2	52	2	11	2	17
1	1	6	8900.4	42	1	2	2	1	25000	1	1	4	5	21	49	9	4	40	1	2	52	2	14	2	13.65
1	1	6	6249.83	41	7	2	2	1	27000	1	1	4	5	17	40	5	4	41	1	2	42	2	6	2	11
1	1	6	7035.25	41	1	2	2	1	50000	1	1	4	4	20	48	8	4	40	1	2	33	2	10	2	17
1	3	6	0	43	1	2	0	1	21842	1	1	10	15	8	22	2	10	35	1	2	44	2	11	2	NA
1	1	6	0	37	1	1	0	1	26000	1	1	4	4	22	51	10	4	40	1	2	32	2	9	2	NA
1	1	6	7679.11	40	7	1	2	1	30000	2	7	11	17	15	37	3	11	30	1	2	27	2	9	1	5
1	1	6	0	39	1	1	0	1	21600	1	1	5	6	22	51	10	5	40	1	2	52	2	12	2	NA
1	1	6	7963.48	44	1	1	2	1	175000	1	1	8	11	1	1	1	8	55	1	2	56	2	15	2	52.454545
1	1	6	7812.4	39	5	1	0	1	42000	1	1	4	5	22	51	10	4	40	1	2	45	2	8	2	20
1	1	6	0	39	1	1	0	1	30000	3	2	3	3	19	46	7	3	40	1	2	32	2	11	2	NA
1	1	6	0	39	1	2	0	1	30000	1	1	10	16	11	28	3	10	40	1	2	29	2	11	2	NA
1	1	6	8439.19	35	1	1	2	1	14560	1	1	11	18	13	32	3	11	-4	1	1	48	2	6	1	7
1	1	6	0	40	7	2	0	1	41000	1	1	5	7	16	38	4	5	40	1	2	39	2	11	2	NA
1	1	6	0	42	1	2	0	1	56000	1	1	10	16	10	25	2	10	36	1	2	31	2	14	2	NA
1	1	6	6906.85	42	5	1	2	1	55000	1	1	9	13	20	48	8	9	-4	1	2	40	2	12	1	NA
1	1	6	8785.3	39	1	2	2	1	40000	1	1	8	11	16	39	4	8	40	1	2	54	2	12	2	19.225
1	1	6	7963.48	39	1	1	2	1	77753	1	1	4	4	17	40	5	5	48	1	2	57	2	10	2	26.041667
1	1	6	6907.45	40	7	2	2	1	21000	1	1	12	20	15	37	3	12	-4	1	2	27	2	12	1	NA
1	1	6	7679.11	40	7	1	2	1	30000	1	1	4	4	1	3	1	4	40	1	2	27	2	12	2	16
1	3	6	7876.43	44	1	1	2	1	38500	1	1	10	15	6	17	2	10	37	1	2	53	2	16	2	20.783784
1	1	6	7175.92	40	1	1	2	1	20000	4	9	3	3	19	43	7	3	-4	1	2	34	2	11	1	NA
1	1	6	0	40	1	1	0	1	40000	1	1	5	6	17	40	5	5	40	1	2	39	2	14	2	NA
1	4	6	0	39	1	1	0	1	98800	1	1	13	21	12	30	3	13	-4	1	2	38	2	14	1	NA
1	1	6	6907.45	43	1	2	2	1	90000	1	1	5	6	16	39	4	5	50	1	2	29	2	16	2	18.46
1	1	6	0	40	1	2	0	1	32000	1	1	8	11	16	39	4	8	40	1	2	44	2	9	2	NA
1	1	6	16199.65	39	1	1	2	1	40002	1	1	4	4	21	49	9	4	40	1	2	43	2	14	2	19.35
1	1	6	11990.77	40	1	1	2	1	35000	1	1	4	4	21	49	9	4	40	1	2	54	2	10	2	19.35
1	1	6	13809.49	44	7	2	2	1	80000	1	1	8	11	3	8	2	8	40	1	2	51	2	12	2	16.825
1	4	6	0	39	1	2	0	1	23000	1	1	13	21	17	40	5	13	40	1	2	45	2	15	2	NA
1	1	6	12124.15	39	1	2	2	1	10000	4	10	10	16	11	28	3	10	36	1	2	55	1	13	2	12
1	1	6	9959.62	39	1	2	2	1	34000	1	1	10	15	17	40	5	9	40	1	2	42	2	14	2	16.95
1	1	6	0	41	7	2	0	1	144000	1	1	9	13	17	40	5	9	40	1	2	38	2	15	2	NA
1	1	6	0	39	1	2	0	1	9860	4	9	11	18	17	40	5	11	40	1	2	35	2	6	2	NA
1	1	6	10816.54	39	7	2	2	1	34000	1	1	10	16	11	28	3	10	40	1	2	25	2	10	2	16.35
1	1	6	12114.34	43	5	2	2	1	29640	1	1	5	7	16	39	4	5	38	1	2	55	2	15	2	15
1	4	6	12772.68	39	1	1	0	1	50000	1	1	13	21	19	43	7	13	40	1	2	58	2	15	2	21.625
1	1	6	0	40	5	2	0	1	28000	1	1	10	16	10	27	2	10	40	2	2	38	2	11	2	NA
1	1	6	17077.61	43	1	1	2	1	160002	1	1	7	10	3	8	2	7	-4	1	2	42	2	15	1	NA
1	1	6	12693.22	40	5	1	2	1	11000	4	10	12	20	20	48	8	12	40	1	2	53	2	4	2	17.3
1	1	6	14116.89	43	5	2	2	1	100000	1	1	8	12	16	39	4	8	50	1	2	48	2	14	2	38.46
1	4	6	0	39	5	2	0	1	28000	1	1	10	15	17	40	5	10	40	2	2	51	2	8	2	NA
1	1	6	12772.68	39	1	1	2	1	30000	1	1	5	7	16	38	4	5	40	1	2	59	2	12	2	14.425
1	1	6	0	43	1	1	0	1	50000	1	1	6	8	22	50	10	6	-4	1	2	54	2	16	1	NA
1	1	6	0	41	1	2	0	1	9600	3	4	6	8	17	40	10	5	-4	1	2	39	2	7	1	NA
1	1	6	17729.3	41	7	1	2	1	1400	4	12	11	18	13	33	3	11	28	1	2	35	2	7	1	2.15
1	1	6	10452.84	43	1	2	2	1	53000	1	1	10	16	8	21	2	10	70	1	2	37	2	13	2	15.714286
1	1	6	0	39	1	1	0	1	52000	1	1	4	4	19	46	7	4	40	1	2	45	2	13	2	NA
1	1	6	10294.94	39	7	1	2	1	21000	1	1	4	4	21	49	9	4	40	1	2	42	2	5	2	9.7
1	1	6	9785.75	40	1	2	2	1	5000	4	10	10	16	1	3	1	10	30	1	2	37	2	9	1	7.5
1	1	6	10917.87	39	5	1	2	1	21268	1	1	3	3	19	44	7	3	40	1	2	28	2	7	2	10.24
1	1	6	16704.45	40	7	1	2	0	0	5	13	15	23	24	53	3	11	-4	2	2	22	2	7	1	7.25
1	3	6	8739.41	40	1	2	2	1	29952	1	1	10	16	17	40	5	10	40	1	2	43	2	13	2	14.4
1	1	6	11629.34	43	7	2	2	1	20400	3	4	10	16	10	25	2	10	36	1	2	23	2	14	2	24.1
1	1	6	10200.74	39	1	1	2	1	95000	1	1	6	8	1	2	1	6	40	1	2	35	2	14	2	45.675
1	1	6	11324.26	39	1	1	2	1	13000	1	1	3	3	19	46	10	5	40	1	2	26	2	10	2	9.25
1	1	6	9162.18	39	1	2	2	1	3000	4	10	12	20	15	37	3	12	-4	1	2	40	2	12	1	10.7
1	1	6	9380	39	1	2	2	1	36000	1	1	8	12	1	1	1	8	40	1	2	43	2	15	2	17.3
1	1	6	14422.67	39	1	1	2	1	20000	1	1	5	7	22	51	10	5	40	4	2	56	2	11	2	23
1	1	6	12376.26	38	5	1	2	1	23400	1	1	11	18	13	33	3	11	40	4	2	30	2	11	2	8
1	1	6	14127.49	39	1	2	2	1	14252	2	7	9	14	2	5	1	9	-4	1	2	50	2	14	1	NA
1	1	6	13061.91	42	7	1	2	1	24960	1	1	5	7	21	49	9	5	40	1	2	22	2	14	2	12
1	1	6	12066.61	39	1	1	2	1	30000	3	2	3	3	19	43	7	3	40	1	1	39	2	10	2	15
1	1	6	0	43	1	1	0	1	20000	1	1	9	13	1	1	1	9	60	1	2	30	2	16	2	NA
1	1	6	0	43	1	2	0	1	35000	1	1	4	5	5	13	2	4	45	1	2	29	2	16	2	NA
1	4	6	0	43	5	2	0	1	41000	1	1	13	21	12	30	3	13	40	1	2	34	2	9	2	NA
1	4	6	0	39	1	2	0	1	70000	1	1	13	21	12	30	3	13	15	2	2	48	2	8	1	NA
1	2	6	13823.22	43	1	1	2	1	85000	1	1	3	3	2	7	1	3	40	2	2	41	2	15	2	43
1	1	6	9805.97	43	5	1	2	1	52000	1	1	6	9	1	1	1	6	49	2	2	38	2	13	2	21.591837
1	3	6	11516.35	43	1	2	0	1	44000	1	1	10	15	8	21	2	10	40	2	2	55	2	13	2	21.15
1	4	6	8739.41	39	1	2	0	1	6000	4	10	10	15	8	21	2	10	40	1	2	43	2	15	2	23.075
1	1	6	17828.46	40	7	1	2	1	10000	2	7	11	18	13	32	3	11	30	2	2	19	2	12	1	8.25
1	1	6	15023.69	36	1	1	2	1	16600	3	3	4	4	21	49	9	12	40	2	2	53	2	6	2	21
1	1	6	0	39	7	2	0	1	35000	1	1	11	18	13	32	3	11	50	2	2	34	2	10	2	NA
1	1	6	12022.04	40	1	1	2	1	56000	1	1	3	3	22	51	10	3	60	1	2	35	2	11	2	11
1	1	6	0	39	7	1	0	1	25000	1	1	4	5	21	49	9	4	40	2	2	24	2	8	2	NA
1	1	6	0	39	1	1	0	1	80000	1	1	6	9	20	48	8	6	40	1	2	41	2	15	2	NA
1	1	6	0	41	7	1	0	1	45000	1	1	12	20	20	48	8	12	40	1	2	22	2	16	2	NA
1	1	6	9306.01	39	1	2	2	1	35360	1	1	10	16	17	40	5	10	40	2	2	40	2	9	2	17
1	1	6	0	39	1	2	0	1	12000	1	1	10	16	17	40	5	10	40	1	2	33	2	14	2	NA
1	1	6	11333.26	40	1	1	2	1	19800	1	1	8	12	14	35	3	8	40	2	2	54	2	12	2	11
1	1	6	0	39	7	1	0	1	4500	4	9	10	16	22	51	10	10	25	2	2	50	2	13	1	NA
1	1	6	13340.92	40	1	2	2	1	3500	4	8	11	18	13	33	3	11	16	1	2	20	2	13	1	7.5
1	1	6	10830.21	39	7	2	2	1	19000	1	1	9	14	14	35	3	9	40	2	2	50	2	8	2	6
1	3	6	6716.91	44	1	2	2	1	55000	1	1	10	16	1	3	1	10	40	1	2	55	2	15	2	26.45
1	1	6	12816.97	43	7	1	2	1	32000	1	1	11	18	1	1	1	11	40	1	2	28	2	13	2	15.375
1	1	6	7778.81	40	1	1	2	1	70000	1	1	4	5	9	23	2	4	40	1	2	48	2	15	2	19.75
1	1	6	8140.06	39	1	2	2	1	20904	1	1	10	15	8	22	2	10	40	1	2	46	2	15	2	10.05
1	2	6	8022.84	43	1	1	0	1	90000	1	1	13	21	2	6	1	13	40	1	2	55	2	16	2	30
1	1	6	7851.79	42	1	2	2	1	30000	1	1	3	3	17	40	5	4	40	1	2	52	2	14	2	12.025
1	1	6	0	39	1	2	0	1	30000	1	1	8	11	17	40	5	8	40	1	2	31	2	14	2	NA
1	1	7	0	41	1	2	0	1	60000	1	1	10	16	1	3	1	10	40	1	2	28	2	15	2	NA
1	3	7	0	43	1	2	0	1	36566	1	1	10	15	8	21	2	10	40	1	2	37	2	7	2	NA
1	1	7	9005.82	41	1	1	2	1	16400	1	1	7	10	20	48	8	7	40	1	2	49	2	9	2	23.5
1	1	7	10545.27	36	1	2	2	1	12000	2	7	10	16	11	28	3	10	32	2	2	45	2	1	1	10.76
1	4	7	8393.73	38	1	1	2	1	25000	1	1	3	3	19	46	7	3	40	1	2	34	2	2	2	14.5
1	1	7	9300.26	39	5	1	2	1	1200	4	12	5	7	16	39	2	10	72	1	2	59	2	7	2	7.208333
1	1	7	0	39	1	1	0	1	40000	1	1	6	8	22	51	10	6	-4	1	2	28	2	9	1	NA
1	1	7	8402.39	39	5	2	2	1	12000	3	5	6	8	13	32	3	6	84	1	2	56	2	4	2	13.5
1	1	7	0	44	7	1	0	1	70002	1	1	5	7	2	5	1	5	40	2	2	30	2	11	2	NA
1	1	7	0	39	4	2	0	1	26000	1	1	9	14	17	40	5	9	45	1	2	36	2	13	2	NA
1	1	7	0	39	7	1	0	1	19000	1	1	12	20	14	35	3	12	30	2	2	20	2	12	1	NA
1	1	7	0	39	7	2	0	1	26100	1	1	9	14	17	40	5	9	40	1	2	24	2	13	2	NA
1	1	7	0	40	7	2	0	1	8500	4	9	9	14	14	35	8	12	36	1	2	19	2	12	2	NA
1	3	7	0	40	1	1	0	1	33000	3	2	3	3	4	12	2	3	40	2	2	47	2	13	2	NA
1	1	7	9871.45	40	2	2	2	1	12000	4	8	11	18	13	33	3	11	25	1	2	30	2	7	1	2.35
1	1	7	17881.15	39	1	1	2	1	23000	1	1	5	7	16	38	4	5	40	2	2	42	2	12	2	13.08
1	1	7	13950.69	39	1	1	0	1	93000	1	1	4	5	21	49	9	4	40	1	2	42	2	15	2	32
1	1	7	13273.47	43	5	1	2	1	105000	1	1	4	5	16	39	4	4	40	1	2	54	2	14	2	24.225
1	1	7	13018.54	39	1	2	2	1	35000	1	1	10	16	11	28	3	10	40	1	2	60	2	14	2	16
1	1	7	0	39	7	2	0	1	17000	1	1	10	16	11	28	3	10	36	1	2	26	2	6	2	NA
1	4	7	13820.69	39	1	2	2	1	11000	2	7	6	8	15	37	3	6	30	2	2	61	2	8	1	11.666667
1	1	7	15648.93	43	7	2	2	1	45000	1	1	8	11	17	40	5	8	40	2	2	27	2	8	2	13.75
1	1	7	0	34	1	1	0	1	28000	1	1	3	3	22	51	10	3	40	2	2	60	2	11	2	NA
1	1	7	20562.37	39	7	2	2	1	2000	4	11	11	18	13	33	3	5	-4	2	2	23	2	7	1	8
1	1	7	15405.57	43	7	1	2	0	0	5	13	15	23	24	53	3	11	-4	1	2	27	2	16	1	12.5
1	1	7	15788.55	39	7	1	2	1	43000	1	1	3	3	19	46	7	3	50	1	2	27	2	12	2	18
1	1	7	0	39	7	2	0	1	21000	1	1	12	20	15	37	3	12	45	4	2	29	2	11	2	NA
1	3	7	15788.55	43	1	1	2	1	29000	1	1	10	15	8	20	2	10	60	1	2	25	2	11	2	25
1	1	7	14746.88	40	6	2	2	1	31200	1	1	4	5	17	40	5	4	40	1	2	41	2	13	2	16.25
1	1	7	0	40	7	2	0	1	20000	2	7	6	8	22	50	10	6	27	2	2	40	2	11	1	NA
1	1	7	0	39	1	1	0	1	100000	1	1	5	7	16	39	4	5	65	2	2	33	2	10	2	NA
1	4	7	7404.6	39	4	2	2	1	25200	1	1	13	21	1	1	1	13	40	1	2	57	2	11	2	12.125
1	1	7	0	42	6	2	0	1	38000	1	1	5	7	16	38	4	5	50	3	2	31	2	9	2	NA
1	1	7	11829.08	42	1	2	2	1	25000	1	1	10	16	10	24	2	10	40	1	2	29	2	15	2	12
1	1	7	10622.43	39	1	1	2	1	45000	1	1	3	3	19	43	7	3	40	1	2	27	2	6	2	15
1	3	7	0	43	1	2	0	1	40000	1	1	11	17	15	36	3	11	40	6	2	40	2	11	2	NA
1	1	7	7404.6	39	1	2	2	1	39000	1	1	6	8	17	40	5	6	43	1	2	55	2	11	2	28.75
1	1	7	7429.28	39	1	2	2	1	17000	1	1	8	11	2	5	1	8	50	6	2	53	2	11	2	15.38
1	3	7	11773.36	43	1	2	2	1	42000	1	1	13	21	6	17	2	13	40	3	1	50	2	15	2	19.3
1	1	7	0	37	1	2	0	1	18000	1	1	10	16	15	37	3	10	36	1	2	33	2	8	2	NA
1	1	7	0	39	1	2	0	1	24000	1	1	10	16	1	2	1	10	50	1	2	56	2	14	2	NA
1	1	7	0	43	1	2	0	1	20000	1	1	11	18	13	33	3	11	40	4	2	27	2	13	2	NA
1	1	7	8475.75	40	5	1	2	1	25000	1	1	11	17	14	35	3	11	-4	1	2	54	2	6	1	9
1	1	7	0	42	1	2	0	1	35000	1	1	10	16	10	25	2	10	20	1	2	56	2	14	1	NA
1	1	7	7192.17	39	1	2	2	1	28500	1	1	10	16	17	40	5	10	40	1	2	56	2	12	2	13.7
1	1	7	13432.55	40	7	2	2	1	10000	2	7	10	16	15	37	3	10	40	1	2	21	2	12	2	4.8
1	1	7	9592.95	40	1	1	2	1	40000	1	1	8	12	17	40	5	8	50	1	2	44	2	14	2	15.38
1	1	7	11877.08	39	1	2	2	1	28000	1	1	11	18	1	3	1	11	40	1	2	27	2	6	2	13.45
1	1	7	0	40	1	1	0	1	37000	1	1	7	10	20	48	8	7	40	1	2	28	2	13	2	NA
1	1	7	8662.79	41	1	2	2	1	17000	2	7	10	16	17	40	5	10	24	1	2	60	2	9	1	9.666667
1	1	7	15379.29	43	1	1	2	1	76000	1	1	6	8	4	12	2	6	40	6	2	32	2	15	2	36.55
1	1	7	9280.07	45	1	1	2	1	175000	1	1	2	2	1	1	1	3	40	1	2	40	2	15	2	62.5
1	1	7	13204.09	39	7	2	2	1	12000	2	7	11	18	1	3	1	11	40	1	2	19	2	5	2	8.5
1	1	7	12228.1	39	1	2	2	1	30000	1	1	8	11	1	1	1	8	40	1	1	27	2	13	2	12.25
1	1	7	0	40	1	2	0	1	5000	1	1	10	16	11	28	3	10	10	1	1	29	2	10	1	NA
1	1	7	0	42	7	2	0	1	25000	1	1	9	14	17	40	5	9	40	6	2	25	2	11	2	NA
1	1	7	0	42	1	2	0	1	22000	1	1	8	11	17	40	5	8	40	1	2	21	2	6	2	NA
1	4	7	0	43	5	2	0	1	58000	1	1	7	10	9	23	2	7	40	1	2	45	2	12	2	NA
1	1	7	11489.71	39	5	2	2	1	23920	1	1	5	6	17	40	5	5	40	1	2	27	2	11	2	11.5
1	1	7	0	41	1	2	0	1	12000	1	1	12	20	15	37	3	12	40	1	1	45	2	8	2	NA
1	2	7	12375.57	42	1	2	2	1	49000	1	1	6	8	1	3	1	6	41	1	2	63	2	12	2	24
1	1	7	13840.21	35	1	2	2	1	9048	1	1	12	20	21	49	9	12	44	1	2	43	2	11	2	7.25
1	3	7	0	43	1	2	0	1	17500	1	1	10	15	17	40	5	13	40	1	2	54	2	15	2	NA
1	1	7	12587.31	44	5	1	2	1	120000	1	1	12	20	16	39	4	12	50	1	2	61	2	15	2	36.92
1	1	7	14052.81	40	1	2	2	1	18000	2	7	12	20	11	28	3	12	25	1	2	41	2	16	1	13.84
1	2	7	13731.01	43	1	1	2	1	66500	1	1	13	21	9	23	2	13	40	1	2	59	2	14	2	31.975
1	1	7	16356.39	39	1	2	2	1	41000	1	1	5	7	17	40	5	5	40	1	2	33	2	12	2	18
1	1	7	14230.04	44	1	2	2	1	58000	1	1	10	15	8	22	2	10	40	1	2	54	2	15	2	28.85
1	1	7	13584.38	41	1	2	2	1	37000	1	1	5	7	17	40	5	5	40	1	2	53	2	10	2	23.075
1	1	7	12657.13	43	1	1	2	1	65000	1	1	3	3	1	2	1	3	40	1	2	48	2	14	2	57.675
1	1	7	14712.71	46	1	1	2	1	111000	1	1	8	11	7	18	2	8	45	1	2	35	2	15	2	44.866667
1	1	7	14997.03	44	5	1	2	1	67000	1	1	4	4	2	6	2	4	40	4	2	38	2	13	2	28.85
1	1	7	12429.74	44	1	1	2	1	90000	1	1	4	5	1	3	1	4	40	4	2	48	2	15	2	43.275
1	1	7	0	39	6	2	0	1	31200	1	1	9	13	17	40	5	9	40	1	1	42	2	15	2	NA
1	1	7	0	43	1	2	0	1	10000	2	7	5	7	16	39	4	5	15	1	2	40	2	16	1	NA
1	1	7	0	40	1	2	0	1	32995	1	1	10	16	17	40	5	10	40	1	2	30	2	11	2	NA
1	1	7	19303.86	40	7	1	2	1	20000	1	1	11	18	13	33	3	11	20	2	2	25	2	6	1	19.25
1	2	7	12095.51	43	1	2	2	1	95000	1	1	13	21	10	25	2	13	40	1	2	58	2	14	2	37.5
1	1	7	15747.94	41	7	1	2	1	22400	3	3	11	18	3	8	5	8	42	1	2	27	2	12	2	11
1	1	7	16025.39	39	1	2	2	1	1350	4	12	11	18	16	39	4	11	30	1	1	29	2	5	1	7.5
1	1	7	16024.47	39	1	2	2	1	10000	1	1	9	14	22	51	10	9	40	1	1	28	2	14	2	8
1	1	7	0	36	5	2	0	1	21000	3	3	9	14	14	35	3	9	32	1	1	33	2	7	1	NA
1	1	7	0	34	1	1	0	1	30000	1	1	4	4	19	43	7	4	40	1	1	27	2	9	2	NA
1	1	7	0	39	1	1	0	0	0	5	13	15	23	24	53	7	3	40	1	1	49	2	6	2	NA
1	2	7	0	45	1	1	0	1	80000	1	1	8	12	1	3	1	8	40	2	2	51	2	15	2	NA
1	1	7	0	43	7	2	0	1	60000	1	1	4	4	2	5	1	5	60	2	2	40	2	14	2	NA
1	1	7	17662.98	40	7	1	0	1	25000	1	1	5	7	21	49	9	5	50	1	2	24	2	12	2	12.5
1	2	7	15565.36	43	7	2	2	1	50000	1	1	4	4	3	8	2	13	40	1	2	29	2	12	2	28
1	1	7	14712.71	43	1	1	2	1	125000	1	1	5	6	16	39	4	5	50	1	2	37	2	15	2	48.08
1	1	7	0	43	7	1	0	1	75000	1	1	9	14	14	34	3	9	70	1	1	34	2	12	2	NA
1	1	7	12095.51	39	1	2	2	1	50000	2	7	10	16	17	40	5	10	32	1	2	58	2	15	1	17
